		0.02	110.222	118.957	158.236	50.0	21.5
0.038	0.000	133.76	114.726	124.206	167.251	50.0	35.0
0.038	0.000	133.78	114.793	124.167	167.308	50.0	34.5
0.038	0.000	133.80	114.149	124.298	166.909	50.0	32.8
0.038	0.000	133.82	114.748	124.283	167.436	50.0	34.6
0.038	0.000	133.84	114.838	124.304	167.328	50.0	33.4
0.038	0.000	133.86	114.348	124.422	166.907	50.0	32.3
0.038	0.000	133.88	114.856	124.333	167.424	50.0	38.8
0.038	0.000	133.90	114.994	124.259	167.371	50.0	37.9
0.038	0.000	133.92	114.172	124.302	166.900	50.0	35.6
0.038	0.000	133.94	114.151	124.035	166.804	50.0	36.1
0.038	0.000	133.96	114.134	123.776	166.823	50.0	38.5
0.038	0.000	133.98	113.902	123.902	166.579	50.0	35.8
0.038	0.000	134.00	114.304	123.867	166.930	50.0	26.8
0.038	0.000	134.02	114.532	123.727	167.037	50.0	32.7
0.038	0.000	134.04	114.038	123.756	166.537	50.0	32.2
0.038	0.000	134.06	114.545	123.699	166.827	50.0	32.9
0.038	0.000	134.08	114.339	123.656	166.937	50.0	30.7
0.038	0.000	134.10	114.078	123.712	166.590	50.0	32.3
0.038	0.000	134.12	114.607	123.644	166.895	50.0	36.8
0.038	0.000	134.14	114.443	123.651	167.054	50.0	38.7
0.038	0.000	134.16	114.022	123.712	166.676	50.0	35.9
0.038	0.000	134.18	114.571	123.744	167.170	50.0	38.1
0.038	0.000	134.20	114.686	123.547	167.360	50.0	38.1
0.038	0.000	134.22	113.956	123.673	166.582	50.0	36.7
0.038	0.000	134.24	114.535	123.644	166.990	50.0	36.7
0.038	0.000	134.26	114.490	123.582	167.031	50.0	37.8
0.038	0.000	134.28	113.897	123.766	166.538	50.0	36.3
0.038	0.000	134.30	114.390	123.727	166.992	50.0	37.1
0.038	0.000	134.32	114.406	123.798	167.063	50.0	35.4
0.038	0.000	134.34	114.056	123.846	166.600	50.0	38.5
0.038	0.000	134.36	114.498	123.827	167.114	50.0	39.7
0.038	0.000	134.38	114.462	123.820	167.152	50.0	36.9
0.038	0.000	134.40	114.131	123.869	166.769	50.0	36.8
0.038	0.000	134.42	114.813	123.990	167.295	50.0	38.1
0.038	0.000	134.44	114.952	123.805	167.437	50.0	37.8
0.038	0.000	134.46	114.188	124.037	166.633	50.0	35.2
0.038	0.000	134.48	114.703	124.052	167.149	50.0	38.8
0.038	0.000	134.50	114.690	124.093	167.110	50.0	38.2
0.038	0.000	134.52	114.212	124.116	166.748	50.0	38.3
0.038	0.000	134.54	114.640	123.998	167.344	50.0	37.1
0.038	0.000	134.56	114.879	124.046	167.395	50.0	36.6
0.038	0.000	134.58	114.223	124.182	166.811	50.0	37.4
0.038	0.000	134.60	114.689	124.170	167.296	50.0	38.1
0.038	0.000	134.62	114.799	124.235	167.266	50.0	36.4
0.038	0.000	134.64	114.218	124.424	166.918	50.0	36.2
0.038	0.000	134.66	115.003	124.431	167.650	50.0	38.2
0.038	0.000	134.68	115.053	124.277	167.727	50.0	37.6
0.038	0.000	134.70	114.376	124.370	167.077	50.0	35.2
0.038	0.000	134.72	114.875	124.265	167.458	50.0	38.0
0.038	0.000	134.74	114.930	124.201	167.416	50.0	37.3
0.038	0.000	134.76	114.292	124.199	166.925	50.0	35.9
0.038	0.000	134.78	114.861	123.974	167.301	50.0	37.3
0.038	0.000	134.80	114.662	123.937	167.338	50.0	39.7
0.038	0.000	134.82	114.232	123.993	166.909	50.0	35.2
0.038	0.000	134.84	114.624	123.919	167.258	50.0	38.3
0.038	0.000	134.86	114.459	124.118	167.055	50.0	37.5
0.038	0.000	134.88	114.193	123.921	166.881	50.0	36.8
0.038	0.000	134.90	113.957	123.977	166.654	50.0	38.0
0.038	0.000	134.92	114.276	123.759	167.073	50.0	36.7
0.038	0.000	134.94	114.098	123.942	166.663	50.0	36.6
0.038	0.000	134.96	114.633	123.869	167.090	50.0	39.5
0.038	0.000	134.98	114.344	123.939	167.025	50.0	37.9
0.038	0.000	135.00	114.013	123.912	166.728	50.0	35.4
0.038	0.000	135.02	114.424	124.006	167.016	50.0	36.6
0.038	0.000	135.04	114.741	123.818	167.109	50.0	38.7
0.038	0.000	135.06	114.082	123.897	166.795	50.0	37.2
0.038	0.000	135.08	114.589	123.894	167.060	50.0	36.6
0.038	0.000	135.10	114.450	124.037	167.089	50.0	37.3
0.038	0.000	135.12	114.076	123.903	166.745	50.0	36.3
0.038	0.000	135.14	114.636	123.957	167.295	50.0	37.5
0.038	0.000	135.16	114.717	123.940	167.370	50.0	36.3
0.038	0.000	135.18	113.866	123.899	166.711	50.0	36.6
0.038	0.000	135.20	114.481	123.934	167.125	50.0	37.7
0.038	0.000	135.22	114.541	123.829	167.375	50.0	37.9
0.038	0.000	135.24	114.046	124.056	166.792	50.0	34.7
0.038	0.000	135.26	114.675	123.941	167.328	50.0	39.0
0.038	0.000	135.28	114.474	123.993	167.289	50.0	36.6
0.038	0.000	135.30	113.995	124.155	166.917	50.0	35.2
0.038	0.000	135.32	114.411	124.368	166.959	50.0	37.4
0.038	0.000	135.34	114.679	124.006	167.403	50.0	38.5
0.038	0.000	135.36	114.232	124.257	166.857	50.0	34.5
0.038	0.000	135.38	114.765	124.388	167.446	50.0	36.8
0.038	0.000	135.40	114.889	124.205	167.566	50.0	37.8
0.038	0.000	135.42	114.134	124.303	166.922	50.0	36.4
0.038	0.000	135.44	114.624	124.358	167.328	50.0	37.7
0.038	0.000	135.46	114.826	124.328	167.436	50.0	35.6
0.038	0.000	135.48	114.312	124.447	167.048	50.0	35.9
0.038	0.000	135.50	114.686	124.360	167.374	50.0	38.0
0.038	0.000	135.52	114.729	124.333	167.320	50.0	37.5
0.038	0.000	135.54	114.140	124.315	166.935	50.0	32.9
0.038	0.000	135.56	114.809	124.072	167.241	50.0	38.7
0.038	0.000	135.58	114.468	124.255	167.190	50.0	37.3
0.038	0.000	135.60	114.144	124.108	166.797	50.0	36.4
0.038	0.000	135.62	114.846	124.000	167.354	50.0	37.5
0.038	0.000	135.64	114.823	123.859	167.299	50.0	38.3
0.038	0.000	135.66	114.025	123.873	166.712	50.0	35.3
0.038	0.000	135.68	114.586	123.819	167.309	50.0	38.4
0.038	0.000	135.70	114.482	123.855	167.190	50.0	36.7
0.038	0.000	135.72	114.143	123.963	166.744	50.0	37.5
0.038	0.000	135.74	114.666	123.860	167.193	50.0	38.2
0.038	0.000	135.76	114.550	123.914	167.200	50.0	37.5
0.038	0.000	135.78	114.190	124.032	166.713	50.0	34.6
0.038	0.000	135.80	114.509	124.086	167.183	50.0	38.7
0.038	0.000	135.82	114.702	123.892	167.156	50.0	36.7
0.038	0.000	135.84	114.030	124.021	166.801	50.0	36.2
0.038	0.000	135.86	114.173	123.995	166.882	50.0	37.5
0.038	0.000	135.88	114.415	123.781	167.074	50.0	38.9
0.038	0.000	135.90	114.097	123.974	166.811	50.0	37.1
0.038	0.000	135.92	114.313	124.209	167.175	50.0	37.2
0.038	0.000	135.94	114.836	124.005	167.410	50.0	36.7
0.038	0.000	135.96	114.134	124.166	166.898	50.0	36.7
0.038	0.000	135.98	114.720	124.047	167.397	50.0	37.8
0.038	0.000	136.00	114.767	124.112	167.388	50.0	38.1
0.038	0.000	136.02	114.295	124.270	166.932	50.0	35.0
0.038	0.000	136.04	114.883	124.278	167.434	50.0	39.9
0.038	0.000	136.06	114.733	124.480	167.326	50.0	38.8
0.038	0.000	136.08	114.288	124.349	167.110	50.0	34.2
0.038	0.000	136.10	115.010	124.496	167.426	50.0	39.3
0.038	0.000	136.12	114.954	124.297	167.632	50.0	36.1
0.038	0.000	136.14	114.334	124.458	166.900	50.0	36.5
0.038	0.000	136.16	114.820	124.451	167.629	50.0	35.5
0.038	0.000	136.18	114.790	124.420	167.515	50.0	37.7
0.038	0.000	136.20	114.412	124.565	167.047	50.0	37.2
0.038	0.000	136.22	115.017	124.533	167.527	50.0	37.9
0.038	0.000	136.24	115.073	124.543	167.695	50.0	35.7
0.038	0.000	136.26	114.571	124.626	167.271	50.0	35.5
0.038	0.000	136.28	115.053	124.435	167.661	50.0	39.5
0.038	0.000	136.30	114.793	124.665	167.543	50.0	36.0
0.038	0.000	136.32	114.309	124.481	167.057	50.0	35.8
0.038	0.000	136.34	114.909	124.298	167.616	50.0	38.7
0.038	0.000	136.36	114.959	124.129	167.662	50.0	39.2
0.038	0.000	136.38	114.096	124.154	166.820	50.0	37.6
0.038	0.000	136.40	114.675	124.099	167.215	50.0	36.3
0.038	0.000	136.42	114.604	124.031	167.235	50.0	38.2
0.038	0.000	136.44	114.059	124.173	166.747	50.0	37.1
0.038	0.000	136.46	114.718	124.063	167.199	50.0	37.5
0.038	0.000	136.48	114.523	123.977	167.117	50.0	35.7
0.038	0.000	136.50	114.189	124.087	166.742	50.0	36.1
0.038	0.000	136.52	114.609	124.044	167.243	50.0	39.6
0.038	0.000	136.54	114.532	124.224	167.036	50.0	37.3
0.038	0.000	136.56	114.252	124.082	166.761	50.0	37.1
0.038	0.000	136.58	114.811	123.961	167.380	50.0	36.2
0.038	0.000	136.60	114.864	123.830	167.506	50.0	38.4
0.038	0.000	136.62	114.016	123.820	166.821	50.0	35.7
0.038	0.000	136.64	114.603	123.817	167.334	50.0	38.0
0.038	0.000	136.66	114.600	123.776	167.303	50.0	38.7
0.038	0.000	136.68	114.032	123.970	166.733	50.0	36.6
0.038	0.000	136.70	114.664	123.817	167.313	50.0	35.5
0.038	0.000	136.72	114.554	123.900	167.303	50.0	37.4
0.038	0.000	136.74	114.012	123.932	166.904	50.0	35.9
0.038	0.000	136.76	114.559	123.931	167.327	50.0	39.9
0.038	0.000	136.78	114.589	124.086	167.266	50.0	36.6
0.038	0.000	136.80	114.214	124.132	166.932	50.0	36.1
0.038	0.000	136.82	114.414	124.144	167.074	50.0	39.0
0.038	0.000	136.84	114.666	124.022	167.187	50.0	36.9
0.038	0.000	136.86	114.405	124.178	166.992	50.0	35.2
0.038	0.000	136.88	114.882	124.387	167.405	50.0	36.7
0.038	0.000	136.90	114.870	124.197	167.529	50.0	37.7
0.038	0.000	136.92	114.413	124.346	167.070	50.0	37.0
0.038	0.000	136.94	114.949	124.332	167.624	50.0	36.6
0.038	0.000	136.96	115.079	124.332	167.493	50.0	39.3
0.038	0.000	136.98	114.423	124.463	167.155	50.0	35.6
0.038	0.000	137.00	115.128	124.491	167.618	50.0	38.4
0.038	0.000	137.02	114.736	124.662	167.429	50.0	36.0
0.038	0.000	137.04	114.469	124.579	167.142	50.0	37.9
0.038	0.000	137.06	115.043	124.668	167.544	50.0	38.8
0.038	0.000	137.08	115.096	124.494	167.705	50.0	36.3
0.038	0.000	137.10	114.385	124.528	166.947	50.0	36.1
0.038	0.000	137.12	114.860	124.314	167.433	50.0	39.1
0.038	0.000	137.14	114.881	124.229	167.340	50.0	38.0
0.038	0.000	137.16	114.320	124.236	166.823	50.0	34.6
0.038	0.000	137.18	114.661	124.094	167.190	50.0	37.8
0.038	0.000	137.20	114.842	123.970	167.152	50.0	36.9
0.038	0.000	137.22	114.128	124.081	166.680	50.0	34.6
0.038	0.000	137.24	114.785	123.902	167.163	50.0	35.0
0.038	0.000	137.26	114.638	123.898	167.085	50.0	38.8
0.038	0.000	137.28	114.090	124.006	166.664	50.0	35.9
0.038	0.000	137.30	114.565	123.978	167.234	50.0	38.4
0.038	0.000	137.32	114.801	123.742	167.341	50.0	36.4
0.038	0.000	137.34	113.949	123.848	166.720	50.0	37.7
0.038	0.000	137.36	114.550	123.801	167.166	50.0	38.0
0.038	0.000	137.38	114.613	123.844	167.130	50.0	38.6
0.038	0.000	137.40	114.021	123.805	166.918	50.0	34.4
0.038	0.000	137.42	114.573	123.775	167.238	50.0	34.8
0.038	0.000	137.44	114.401	123.768	167.331	50.0	37.8
0.038	0.000	137.46	114.006	123.890	166.853	50.0	35.1
0.038	0.000	137.48	114.483	123.841	167.249	50.0	37.7
0.038	0.000	137.50	114.728	123.890	167.215	50.0	37.6
0.038	0.000	137.52	114.229	123.927	166.886	50.0	37.0
0.038	0.000	137.54	114.841	123.983	167.368	50.0	35.1
0.038	0.000	137.56	114.829	123.838	167.498	50.0	37.1
0.038	0.000	137.58	114.114	124.012	166.749	50.0	37.7
0.038	0.000	137.60	114.637	123.977	167.306	50.0	37.2
0.038	0.000	137.62	114.742	123.963	167.167	50.0	37.2
0.038	0.000	137.64	114.174	124.098	166.884	50.0	35.6
0.038	0.000	137.66	114.772	124.047	167.452	50.0	36.8
0.038	0.000	137.68	114.653	124.138	167.361	50.0	36.9
0.038	0.000	137.70	114.333	124.218	166.927	50.0	32.7
0.038	0.000	137.72	114.790	124.268	167.477	50.0	37.2
0.038	0.000	137.74	114.704	124.275	167.434	50.0	39.0
0.038	0.000	137.76	114.356	124.405	166.943	50.0	36.3
0.038	0.000	137.78	114.277	124.505	167.051	50.0	35.9
0.038	0.000	137.80	114.562	124.204	167.330	50.0	38.8
0.038	0.000	137.82	114.285	124.457	167.086	50.0	36.2
0.038	0.000	137.84	114.899	124.451	167.598	50.0	37.8
0.038	0.000	137.86	114.842	124.504	167.520	50.0	36.9
0.038	0.000	137.88	114.389	124.595	167.186	50.0	35.8
0.038	0.000	137.90	114.958	124.451	167.427	50.0	39.2
0.038	0.000	137.92	114.756	124.359	167.396	50.0	38.6
0.038	0.000	137.94	114.359	124.316	166.992	50.0	34.7
0.038	0.000	137.96	114.907	124.145	167.205	50.0	38.2
0.038	0.000	137.98	114.576	124.243	167.125	50.0	38.9
0.038	0.000	138.00	114.326	124.082	166.824	50.0	36.8
0.038	0.000	138.02	115.044	123.915	167.426	50.0	37.3
0.038	0.000	138.04	114.883	123.940	167.419	50.0	38.4
0.038	0.000	138.06	114.137	123.996	166.774	50.0	36.7
0.038	0.000	138.08	114.784	123.991	167.180	50.0	37.6
0.038	0.000	138.10	114.646	123.949	167.311	50.0	36.4
0.038	0.000	138.12	114.057	124.006	166.862	50.0	37.9
0.038	0.000	138.14	114.800	123.865	167.236	50.0	38.3
0.038	0.000	138.16	114.545	123.964	167.060	50.0	37.2
0.038	0.000	138.18	114.206	123.989	166.802	50.0	35.3
0.038	0.000	138.20	114.634	123.887	167.165	50.0	39.1
0.038	0.000	138.22	114.547	123.995	167.181	50.0	38.0
0.038	0.000	138.24	114.183	123.995	166.749	50.0	35.5
0.038	0.000	138.26	114.820	124.053	167.237	50.0	38.0
0.038	0.000	138.28	114.945	123.909	167.399	50.0	38.4
0.038	0.000	138.30	114.263	123.989	166.696	50.0	36.5
0.038	0.000	138.32	114.815	123.891	167.337	50.0	36.3
0.038	0.000	138.34	114.708	123.917	167.289	50.0	39.0
0.038	0.000	138.36	114.213	124.085	166.730	50.0	36.5
0.038	0.000	138.38	114.768	124.002	167.427	50.0	37.3
0.038	0.000	138.40	114.760	124.028	167.340	50.0	34.4
0.038	0.000	138.42	114.276	124.222	166.912	50.0	36.4
0.038	0.000	138.44	114.674	124.260	167.269	50.0	38.3
0.038	0.000	138.46	114.854	124.212	167.409	50.0	38.4
0.038	0.000	138.48	114.347	124.315	166.822	50.0	33.7
0.038	0.000	138.50	114.992	124.332	167.533	50.0	37.4
0.038	0.000	138.52	115.082	124.200	167.576	50.0	37.8
0.038	0.000	138.54	114.252	124.378	166.870	50.0	37.0
0.038	0.000	138.56	114.889	124.375	167.326	50.0	36.7
0.038	0.000	138.58	114.836	124.335	167.491	50.0	37.1
0.038	0.000	138.60	114.336	124.538	166.987	50.0	37.3
0.038	0.000	138.62	114.840	124.540	167.428	50.0	37.9
0.038	0.000	138.64	115.106	124.470	167.473	50.0	37.8
0.038	0.000	138.66	114.377	124.639	166.940	50.0	36.5
0.038	0.000	138.68	114.956	124.493	167.598	50.0	38.8
0.038	0.000	138.70	115.016	124.462	167.554	50.0	38.5
0.038	0.000	138.72	114.462	124.493	166.952	50.0	36.5
0.038	0.000	138.74	114.113	124.263	166.900	50.0	37.5
0.038	0.000	138.76	114.426	123.896	167.154	50.0	38.3
0.038	0.000	138.78	114.015	124.161	166.808	50.0	32.7
0.038	0.000	138.80	114.554	124.094	167.310	50.0	33.1
0.038	0.000	138.82	114.739	124.057	167.328	50.0	32.6
0.038	0.000	138.84	114.248	124.082	166.978	50.0	33.6
0.038	0.000	138.86	114.739	124.077	167.333	50.0	28.8
0.038	0.000	138.88	114.674	123.953	167.580	50.0	36.3
0.038	0.000	138.90	114.330	124.179	166.877	50.0	37.3
0.038	0.000	138.92	114.715	124.159	167.421	50.0	40.2
0.038	0.000	138.94	114.612	124.317	167.055	50.0	36.3
0.038	0.000	138.96	114.430	124.120	167.055	50.0	36.6
0.038	0.000	138.98	114.697	124.168	167.499	50.0	38.1
0.038	0.000	139.00	115.032	123.991	167.425	50.0	37.1
0.038	0.000	139.02	114.152	124.044	166.936	50.0	34.5
0.038	0.000	139.04	114.721	124.024	167.255	50.0	38.6
0.038	0.000	139.06	114.735	123.976	167.394	50.0	38.4
0.038	0.000	139.08	114.326	124.136	166.865	50.0	35.7
0.038	0.000	139.10	114.760	124.100	167.314	50.0	36.5
0.038	0.000	139.12	114.838	123.973	167.487	50.0	37.6
0.038	0.000	139.14	114.494	124.175	166.951	50.0	36.6
0.038	0.000	139.16	115.012	124.168	167.336	50.0	39.8
0.038	0.000	139.18	114.880	124.192	167.344	50.0	36.7
0.038	0.000	139.20	114.386	124.287	166.994	50.0	37.2
0.038	0.000	139.22	114.906	124.421	167.514	50.0	37.9
0.038	0.000	139.24	115.217	124.216	167.572	50.0	38.3
0.038	0.000	139.26	114.291	124.505	166.921	50.0	36.2
0.038	0.000	139.28	114.892	124.491	167.527	50.0	37.0
0.038	0.000	139.30	115.060	124.453	167.448	50.0	38.3
0.038	0.000	139.32	114.494	124.631	167.109	50.0	35.0
0.038	0.000	139.34	114.971	124.496	167.655	50.0	37.8
0.038	0.000	139.36	114.947	124.587	167.580	50.0	37.5
0.038	0.000	139.38	114.497	124.728	167.095	50.0	37.6
0.038	0.000	139.40	115.047	124.783	167.521	50.0	36.9
0.038	0.000	139.42	115.074	124.806	167.596	50.0	37.9
0.038	0.000	139.44	114.586	124.923	167.270	50.0	35.6
0.038	0.000	139.46	115.151	124.760	167.908	50.0	38.4
0.038	0.000	139.48	115.357	124.603	167.975	50.0	35.7
0.038	0.000	139.50	114.444	124.512	167.329	50.0	37.4
0.038	0.000	139.52	114.978	124.358	167.579	50.0	38.4
0.038	0.000	139.54	114.796	124.418	167.511	50.0	35.8
0.038	0.000	139.56	114.201	124.435	167.182	50.0	33.7
0.038	0.000	139.58	114.700	124.248	167.529	50.0	34.5
0.038	0.000	139.60	114.566	124.181	167.513	50.0	27.8
0.038	0.000	139.62	114.293	124.239	167.091	50.0	25.7
0.038	0.000	139.64	114.771	124.191	167.408	50.0	30.5
0.038	0.000	139.66	114.617	124.142	167.560	50.0	30.8
0.038	0.000	139.68	114.209	124.293	167.012	50.0	28.2
0.038	0.000	139.70	114.187	124.206	166.990	50.0	33.0
0.038	0.000	139.72	114.526	124.001	167.322	50.0	36.8
0.038	0.000	139.74	114.170	124.192	166.987	50.0	37.0
0.038	0.000	139.76	114.610	124.345	167.294	50.0	38.5
0.038	0.000	139.78	114.721	124.136	167.372	50.0	36.0
0.038	0.000	139.80	114.226	124.192	166.952	50.0	35.9
0.038	0.000	139.82	114.876	123.973	167.508	50.0	37.2
0.038	0.000	139.84	114.752	123.985	167.617	50.0	36.2
0.038	0.000	139.86	114.374	124.175	167.063	50.0	34.7
0.038	0.000	139.88	114.874	124.085	167.588	50.0	39.0
0.038	0.000	139.90	114.811	124.225	167.420	50.0	37.4
0.038	0.000	139.92	114.523	124.324	166.980	50.0	35.0
0.038	0.000	139.94	115.072	124.316	167.718	50.0	36.8
0.038	0.000	139.96	115.376	124.157	167.842	50.0	37.2
0.038	0.000	139.98	114.572	124.268	167.304	50.0	35.2
0.038	0.000	140.00	115.071	124.316	167.714	50.0	35.6
0.038	0.000	140.02	114.987	124.318	167.640	50.0	36.6
0.038	0.000	140.04	114.481	124.508	167.205	50.0	36.8
0.038	0.000	140.06	114.999	124.567	167.583	50.0	36.9
0.038	0.000	140.08	115.077	124.446	167.780	50.0	35.6
0.038	0.000	140.10	114.600	124.642	167.192	50.0	37.3
0.038	0.000	140.12	115.103	124.708	167.639	50.0	37.6
0.038	0.000	140.14	115.101	124.646	167.646	50.0	38.5
0.038	0.000	140.16	114.698	124.724	167.267	50.0	33.5
0.038	0.000	140.18	115.091	124.867	167.861	50.0	37.2
0.038	0.000	140.20	115.230	124.629	168.014	50.0	37.2
0.038	0.000	140.22	114.405	124.823	167.402	50.0	35.5
0.038	0.000	140.24	114.966	124.731	167.832	50.0	36.4
0.038	0.000	140.26	114.850	124.692	167.810	50.0	37.3
0.038	0.000	140.28	114.463	124.777	167.357	50.0	36.7
0.038	0.000	140.30	115.002	124.539	167.795	50.0	34.7
0.038	0.000	140.32	114.839	124.532	167.607	50.0	35.0
0.038	0.000	140.34	114.315	124.514	167.172	50.0	35.3
0.038	0.000	140.36	114.935	124.357	167.708	50.0	38.7
0.038	0.000	140.38	114.729	124.300	167.639	50.0	35.0
0.038	0.000	140.40	114.232	124.253	167.272	50.0	37.2
0.038	0.000	140.42	114.801	124.393	167.649	50.0	37.7
0.038	0.000	140.44	114.843	124.128	167.811	50.0	37.5
0.038	0.000	140.46	114.059	124.330	166.920	50.0	33.5
0.038	0.000	140.48	114.709	124.203	167.414	50.0	38.6
0.038	0.000	140.50	114.641	124.176	167.476	50.0	35.9
0.038	0.000	140.52	114.166	124.292	167.038	50.0	35.3
0.038	0.000	140.54	114.786	124.211	167.489	50.0	35.8
0.038	0.000	140.56	114.970	124.051	167.554	50.0	37.8
0.038	0.000	140.58	114.147	124.276	167.006	50.0	34.4
0.038	0.000	140.60	114.671	124.116	167.428	50.0	37.0
0.038	0.000	140.62	114.606	124.200	167.434	50.0	36.8
0.038	0.000	140.64	114.164	124.167	167.149	50.0	37.3
0.038	0.000	140.66	114.369	124.310	166.978	50.0	38.0
0.038	0.000	140.68	114.692	124.091	167.165	50.0	34.5
0.038	0.000	140.70	114.342	124.340	166.952	50.0	34.8
0.038	0.000	140.72	114.693	124.495	167.300	50.0	37.4
0.038	0.000	140.74	114.790	124.313	167.559	50.0	38.2
0.038	0.000	140.76	114.312	124.402	167.075	50.0	34.2
0.038	0.000	140.78	114.683	124.302	167.670	50.0	36.6
0.038	0.000	140.80	114.928	124.352	167.695	50.0	37.4
0.038	0.000	140.82	114.424	124.549	167.060	50.0	34.8
0.038	0.000	140.84	114.895	124.396	167.753	50.0	36.5
0.038	0.000	140.86	114.775	124.648	167.461	50.0	37.0
0.038	0.000	140.88	114.408	124.548	167.184	50.0	35.2
0.038	0.000	140.90	115.027	124.632	167.849	50.0	35.5
0.038	0.000	140.92	115.139	124.550	167.761	50.0	36.8
0.038	0.000	140.94	114.486	124.674	167.181	50.0	36.0
0.038	0.000	140.96	115.138	124.675	167.729	50.0	35.8
0.038	0.000	140.98	115.371	124.603	167.872	50.0	34.6
0.038	0.000	141.00	114.664	124.926	167.425	50.0	36.1
0.038	0.000	141.02	115.337	124.886	167.983	50.0	38.1
0.038	0.000	141.04	115.349	124.903	167.871	50.0	36.6
0.038	0.000	141.06	114.858	125.132	167.508	50.0	33.8
0.038	0.000	141.08	115.205	125.195	167.783	50.0	38.6
0.038	0.000	141.10	115.253	125.020	167.935	50.0	38.4
0.038	0.000	141.12	114.747	125.064	167.521	50.0	37.5
0.038	0.000	141.14	115.268	124.891	167.962	50.0	35.7
0.038	0.000	141.16	115.251	124.697	167.953	50.0	37.6
0.038	0.000	141.18	114.560	124.567	167.286	50.0	36.8
0.038	0.000	141.20	115.094	124.414	167.781	50.0	38.3
0.038	0.000	141.22	114.825	124.446	167.594	50.0	34.4
0.038	0.000	141.24	114.360	124.461	167.204	50.0	35.7
0.038	0.000	141.26	115.085	124.383	167.677	50.0	36.1
0.038	0.000	141.28	114.885	124.341	167.706	50.0	28.9
0.038	0.000	141.30	114.487	124.488	167.161	50.0	36.6
0.038	0.000	141.32	115.118	124.342	167.639	50.0	37.7
0.038	0.000	141.34	115.018	124.374	167.708	50.0	36.7
0.038	0.000	141.36	114.361	124.552	167.134	50.0	31.4
0.038	0.000	141.38	114.984	124.487	167.783	50.0	36.4
0.038	0.000	141.40	115.120	124.217	167.713	50.0	36.2
0.038	0.000	141.42	114.267	124.213	167.151	50.0	35.8
0.038	0.000	141.44	115.016	124.257	167.725	50.0	35.2
0.038	0.000	141.46	114.997	124.277	167.739	50.0	37.0
0.038	0.000	141.48	114.619	124.407	167.266	50.0	35.4
0.038	0.000	141.50	114.939	124.312	167.734	50.0	29.3
0.038	0.000	141.52	114.976	124.357	167.779	50.0	32.7
0.038	0.000	141.54	114.586	124.512	167.317	50.0	33.1
0.038	0.000	141.56	115.138	124.575	167.756	50.0	28.2
0.038	0.000	141.58	114.980	124.822	167.570	50.0	28.1
0.038	0.000	141.60	114.810	124.709	167.449	50.0	32.4
0.038	0.000	141.62	114.729	124.914	167.506	50.0	34.3
0.038	0.000	141.64	115.032	124.712	167.919	50.0	29.9
0.038	0.000	141.66	114.721	124.880	167.456	50.0	24.4
0.038	0.000	141.68	115.138	125.021	167.917	50.0	31.0
0.038	0.000	141.70	115.328	124.900	168.135	50.0	34.2
0.038	0.000	141.72	114.838	125.103	167.675	50.0	37.6
0.038	0.000	141.74	115.353	125.022	168.125	50.0	37.9
0.038	0.000	141.76	115.291	125.128	168.140	50.0	37.9
0.038	0.000	141.78	114.903	125.226	167.809	50.0	33.7
0.038	0.000	141.80	115.336	125.293	168.117	50.0	39.0
0.038	0.000	141.82	115.207	125.322	168.101	50.0	37.6
0.038	0.000	141.84	114.909	125.247	167.914	50.0	36.1
0.038	0.000	141.86	115.479	125.214	168.287	50.0	34.8
0.038	0.000	141.88	115.648	125.095	168.364	50.0	37.9
0.038	0.000	141.90	114.866	125.133	167.544	50.0	36.7
0.038	0.000	141.92	115.348	124.962	168.075	50.0	37.5
0.038	0.000	141.94	115.431	124.883	168.085	50.0	32.5
0.038	0.000	141.96	114.879	124.942	167.624	50.0	34.7
0.038	0.000	141.98	115.473	124.810	168.077	50.0	37.0
0.038	0.000	142.00	115.251	124.888	168.062	50.0	28.2
0.038	0.000	142.02	114.840	124.898	167.682	50.0	36.2
